url,t,epoch,hashtag_profile,tag_profile,score
http://www.irishtimes.com/news/world/brazil-president-dilma-rousseff-suffers-new-setback-over-austerity-1.2382976,2015-10-07T20:12:00+00:00,1444248720.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'beleaguered': 0.05, 'brazil': 0.05, 'congress': 0.05, 'countrys': 0.05, 'dilma_rousseff': 0.05}",0.0008345743488161711
http://www.irishtimes.com/news/world/more-than-a-quarter-of-brazil-s-congress-accused-of-criminality-1.2343516,2015-09-08T00:00:00+00:00,1441670400.0,{},"{'brazil': 0.05, 'brazils': 0.05, 'members': 0.05, 'reveals': 0.05, 'survey': 0.05}",0.0008026039905193574
http://www.irishtimes.com/news/world/asia-pacific/philippines-set-for-duterte-era-as-fears-of-drugs-crackdown-grow-1.2704370,2016-06-29T20:35:54.886555+00:00,1467232554.0,{},"{'fears': 0.05, 'philippines': 0.05, 'president': 0.05, 'rodrigo_duterte': 0.05, 'the_punisher': 0.05}",0.0007794582536006122
http://www.irishtimes.com/news/world/us/white-house-moves-to-limit-damage-of-latest-trump-controversy-1.3086865,2017-05-18T00:16:19.606312+00:00,1495066579.0,{'#trump': 1.0},"{'#trump': 0.75, 'fbi': 0.05, 'president_donald_trump': 0.05, 'warnings': 0.05, 'wednesday': 0.05, 'white_house': 0.05}",0.00075317751628403
http://www.irishtimes.com/news/world/brazil-senate-votes-to-put-president-dilma-rousseff-on-trial-1.2745231,2016-08-04T16:00:21.651131+00:00,1470326421.0,{},"{'dilma_rousseff': 0.05, 'janeiro': 0.05, 'olympic': 0.05, 'rio': 0.05, 'thursday': 0.05}",0.0007496281135384183
http://www.irishtimes.com/news/world/ex-apprentice-host-tipped-to-be-next-s%25C3%25A3o-paulo-mayor-1.2810963,2016-09-30T00:14:12.101923+00:00,1475194452.0,{},"{'anti-workers_party': 0.05, 'brazil': 0.05, 'joo_doria': 0.05, 'so_paulo': 0.05, 'states': 0.05}",0.0007491409242830959
http://www.irishtimes.com/news/world/us/can-trump-keep-his-grip-on-the-presidency-1.3086156,2017-05-17T10:29:04.256660+00:00,1495016944.0,"{'#comey': 0.41372912801484235, '#russia': 0.25788497217068646, '#trump': 0.3283858998144712}","{'#comey': 0.3102968460111318, '#russia': 0.19341372912801486, '#trump': 0.2462894248608534, 'comey': 0.05, 'donald_trumps': 0.05, 'fox_news': 0.05, 'russia': 0.05, 'white_house': 0.05}",0.0007383621326697912
http://www.irishtimes.com/news/world/europe/south-koreans-weigh-domestic-and-global-issues-for-presidential-poll-1.3075391,2017-05-08T12:01:40.333194+00:00,1494244900.0,{'#trump': 1.0},"{'#trump': 0.75, 'donald_trumps': 0.05, 'koreans': 0.05, 'north_koreas': 0.05, 'south_koreas': 0.05, 'trump_north': 0.05}",0.0007097946872211346
http://www.irishtimes.com/business/technology/trial-of-the-century-begins-as-samung-s-jay-y-lee-in-dock-1.3003800,2017-03-09T07:44:13.848853+00:00,1489045453.0,{'#samsung': 1.0},"{'#samsung': 0.75, 'billionaire': 0.05, 'jay_y_lee': 0.05, 'president_park_geun-hye': 0.05, 'samsung_electronics': 0.05, 'samungs_jay_y_lee': 0.05}",0.0007097946872211346
http://www.irishtimes.com/business/economy/brazil-plans-budget-freeze-for-up-to-20-years-1.2691244,2016-06-19T19:59:00.446930+00:00,1466366340.0,{},"{'brazil': 0.05, 'brazils': 0.05, 'finances': 0.05, 'henrique_meirelles': 0.05, 'move': 0.05}",0.000705596698164335
http://www.irishtimes.com/news/world/brazil-corruption-investigation-net-closes-on-president-1.2988216,2017-02-24T17:15:18.037699+00:00,1487956518.0,{},"{'brazil': 0.05, 'brazils': 0.05, 'michel_temer': 0.05, 'michel_temers': 0.05, 'petrobras': 0.05}",0.0006950709118429394
http://www.irishtimes.com/news/world/brazilian-minister-accused-in-corruption-scandal-resigns-1.2882459,2016-11-25T18:01:33.826913+00:00,1480096893.0,"{'#brazil': 0.5287648054145516, '#corruption': 0.05837563451776649, '#temer': 0.4128595600676819}","{'#brazil': 0.3965736040609137, '#corruption': 0.043781725888324866, '#temer': 0.3096446700507614, 'brazils': 0.05, 'corruption': 0.05, 'michel_temer': 0.05, 'president_michel_temer': 0.05, 'scandal': 0.05}",0.0006950709118429394
http://www.irishtimes.com/news/world/voters-punish-brazil-s-workers-party-in-local-elections-1.2815197,2016-10-03T17:44:02.977278+00:00,1475516642.0,{},"{'brazils_workers_party': 0.05, 'lula': 0.05, 'sundays': 0.05, 'support': 0.05}",0.0006950709118429394
http://www.irishtimes.com/news/world/asia-pacific/former-president-of-south-korea-to-be-arrested-over-bribery-1.3031375,2017-03-31T08:37:37.023131+00:00,1490949457.0,{},"{'a_south': 0.05, 'court': 0.05, 'friday': 0.05, 'park_geun-hye': 0.05, 'south_korea': 0.05}",0.0006776444436608175
